,beta0,beta1,value
2693,0.26,0.67,-0.22852729357298485
2694,0.26,0.68,-0.22099550568596982
2695,0.26,0.6900000000000001,-0.2113007473279366
2696,0.26,0.7000000000000001,-0.20151449393370235
2697,0.26,0.71,-0.1903622066395159
2698,0.26,0.72,-0.17762666500055208
2699,0.26,0.73,-0.16572790304710458
2700,0.26,0.74,-0.1540474518607734
2701,0.26,0.75,-0.13978948367995978
2702,0.26,0.76,-0.13978948367995978
2703,0.26,0.77,-0.13978948367995978
2704,0.26,0.78,-0.13978948367995978
2705,0.26,0.79,-0.13978948367995978
2706,0.26,0.8,-0.13978948367995978
2707,0.26,0.81,-0.13978948367995978
2708,0.26,0.8200000000000001,-0.13978948367995978
2709,0.26,0.8300000000000001,-0.13978948367995978
2710,0.26,0.84,-0.13978948367995978
2711,0.26,0.85,-0.13978948367995978
2712,0.26,0.86,-0.13978948367995978
2713,0.26,0.87,-0.13978948367995978
2714,0.26,0.88,-0.13978948367995978
2715,0.26,0.89,-0.13978948367995978
2716,0.26,0.9,-0.13978948367995978
2717,0.26,0.91,-0.13978948367995978
2718,0.26,0.92,-0.13978948367995978
2719,0.26,0.93,-0.13978948367995978
2720,0.26,0.9400000000000001,-0.13978948367995978
2721,0.26,0.9500000000000001,-0.13978948367995978
2722,0.26,0.96,-0.13978948367995978
2723,0.26,0.97,-0.13978948367995978
2724,0.26,0.98,-0.13978948367995978
2725,0.26,0.99,-0.13978948367995978
2726,0.26,1.0,-0.13978948367995978
2727,0.27,0.0,-0.11553182759798451
2728,0.27,0.01,-0.11553182759798451
2729,0.27,0.02,-0.11553182759798451
2730,0.27,0.03,-0.11553182759798451
2731,0.27,0.04,-0.11553182759798451
2732,0.27,0.05,-0.11553182759798451
2733,0.27,0.06,-0.11553182759798451
2734,0.27,0.07,-0.11553182759798451
2735,0.27,0.08,-0.11553182759798451
2736,0.27,0.09,-0.11553182759798451
2737,0.27,0.1,-0.11553182759798451
2738,0.27,0.11,-0.11553182759798451
2739,0.27,0.12,-0.11553182759798451
2740,0.27,0.13,-0.11553182759798451
2741,0.27,0.14,-0.11553182759798451
2742,0.27,0.15,-0.11553182759798451
2743,0.27,0.16,-0.11553182759798451
2744,0.27,0.17,-0.11553182759798451
2745,0.27,0.18,-0.11553182759798451
2746,0.27,0.19,-0.11553182759798451
2747,0.27,0.2,-0.11553182759798451
2748,0.27,0.21,-0.11553182759798451
2749,0.27,0.22,-0.11553182759798451
2750,0.27,0.23,-0.11553182759798451
2751,0.27,0.24,-0.11553182759798451
2752,0.27,0.25,-0.11553182759798451
2753,0.27,0.26,-0.11553182759798451
2754,0.27,0.27,-0.11553182759798451
2755,0.27,0.28,-0.10040902427411925
2756,0.27,0.29,-0.08811808827856019
2757,0.27,0.3,-0.07895907514859102
2758,0.27,0.31,-0.06904612735766334
2759,0.27,0.32,-0.06202356812379231
2760,0.27,0.33,-0.05552975520050848
2761,0.27,0.34,-0.04953193009235629
2762,0.27,0.35000000000000003,-0.04457499689100672
2763,0.27,0.36,-0.041418524301101385
2764,0.27,0.37,-0.03960375265409996
2765,0.27,0.38,-0.039641255937075175
2766,0.27,0.39,-0.04106920097933167
2767,0.27,0.4,-0.04443366433531598
2768,0.27,0.41000000000000003,-0.04965486519285281
2769,0.27,0.42,-0.056154102211274586
2770,0.27,0.43,-0.06374023750689739
2771,0.27,0.44,-0.0734413224467917
2772,0.27,0.45,-0.08287474509719606
2773,0.27,0.46,-0.09420940357660985
2774,0.27,0.47000000000000003,-0.10656191432628875
2775,0.27,0.48,-0.12061640180422446
2776,0.27,0.49,-0.13475195809507862
2777,0.27,0.5,-0.14991296623447953
2778,0.27,0.51,-0.16367257057088308
2779,0.27,0.52,-0.17792384607414183
2780,0.27,0.53,-0.19150187849164738
2781,0.27,0.54,-0.20439555774796073
2782,0.27,0.55,-0.21656142251991178
2783,0.27,0.56,-0.22610571687621633
2784,0.27,0.5700000000000001,-0.23426312899974713
2785,0.27,0.58,-0.24240310779981883
2786,0.27,0.59,-0.24856242444652754
2787,0.27,0.6,-0.25288276307809343
2788,0.27,0.61,-0.25621722363063576
2789,0.27,0.62,-0.25798960949429767
2790,0.27,0.63,-0.257927029575313
2791,0.27,0.64,-0.25622077420895395
2792,0.27,0.65,-0.2533407837534287
2793,0.27,0.66,-0.24867788995551338
2794,0.27,0.67,-0.2418742031132835
2795,0.27,0.68,-0.23434241522626847
2796,0.27,0.6900000000000001,-0.2246476568682353
2797,0.27,0.7000000000000001,-0.21486140347400107
2798,0.27,0.71,-0.2037091161798146
2799,0.27,0.72,-0.19097357454085073
2800,0.27,0.73,-0.17907481258740326
2801,0.27,0.74,-0.16739436140107206
2802,0.27,0.75,-0.15313639322025846
2803,0.27,0.76,-0.15313639322025846
2804,0.27,0.77,-0.15313639322025846
2805,0.27,0.78,-0.15313639322025846
2806,0.27,0.79,-0.15313639322025846
2807,0.27,0.8,-0.15313639322025846
2808,0.27,0.81,-0.15313639322025846
2809,0.27,0.8200000000000001,-0.15313639322025846
2810,0.27,0.8300000000000001,-0.15313639322025846
2811,0.27,0.84,-0.15313639322025846
2812,0.27,0.85,-0.15313639322025846
2813,0.27,0.86,-0.15313639322025846
2814,0.27,0.87,-0.15313639322025846
2815,0.27,0.88,-0.15313639322025846
2816,0.27,0.89,-0.15313639322025846
2817,0.27,0.9,-0.15313639322025846
2818,0.27,0.91,-0.15313639322025846
2819,0.27,0.92,-0.15313639322025846
2820,0.27,0.93,-0.15313639322025846
2821,0.27,0.9400000000000001,-0.15313639322025846
2822,0.27,0.9500000000000001,-0.15313639322025846
2823,0.27,0.96,-0.15313639322025846
2824,0.27,0.97,-0.15313639322025846
2825,0.27,0.98,-0.15313639322025846
2826,0.27,0.99,-0.15313639322025846
2827,0.27,1.0,-0.15313639322025846
2828,0.28,0.0,-0.11553182759798451
2829,0.28,0.01,-0.11553182759798451
2830,0.28,0.02,-0.11553182759798451
2831,0.28,0.03,-0.11553182759798451
2832,0.28,0.04,-0.11553182759798451
2833,0.28,0.05,-0.11553182759798451
2834,0.28,0.06,-0.11553182759798451
2835,0.28,0.07,-0.11553182759798451
2836,0.28,0.08,-0.11553182759798451
2837,0.28,0.09,-0.11553182759798451
2838,0.28,0.1,-0.11553182759798451
2839,0.28,0.11,-0.11553182759798451
2840,0.28,0.12,-0.11553182759798451
2841,0.28,0.13,-0.11553182759798451
2842,0.28,0.14,-0.11553182759798451
2843,0.28,0.15,-0.11553182759798451
2844,0.28,0.16,-0.11553182759798451
2845,0.28,0.17,-0.11553182759798451
2846,0.28,0.18,-0.11553182759798451
2847,0.28,0.19,-0.11553182759798451
2848,0.28,0.2,-0.11553182759798451
2849,0.28,0.21,-0.11553182759798451
2850,0.28,0.22,-0.11553182759798451
2851,0.28,0.23,-0.11553182759798451
2852,0.28,0.24,-0.11553182759798451
2853,0.28,0.25,-0.11553182759798451
2854,0.28,0.26,-0.11553182759798451
2855,0.28,0.27,-0.11553182759798451
2856,0.28,0.28,-0.11553182759798451
2857,0.28,0.29,-0.10324089160242544
2858,0.28,0.3,-0.09408187847245629
2859,0.28,0.31,-0.08416893068152859
2860,0.28,0.32,-0.07714637144765757
2861,0.28,0.33,-0.07065255852437374
2862,0.28,0.34,-0.06465473341622154
2863,0.28,0.35000000000000003,-0.059697800214871984
2864,0.28,0.36,-0.05654132762496664
2865,0.28,0.37,-0.05472655597796521
2866,0.28,0.38,-0.05476405926094042
2867,0.28,0.39,-0.05619200430319694
2868,0.28,0.4,-0.05955646765918124
2869,0.28,0.41000000000000003,-0.06477766851671807
2870,0.28,0.42,-0.07127690553513984
2871,0.28,0.43,-0.07886304083076263
2872,0.28,0.44,-0.08856412577065698
2873,0.28,0.45,-0.09799754842106131
2874,0.28,0.46,-0.1093322069004751
2875,0.28,0.47000000000000003,-0.12168471765015401
2876,0.28,0.48,-0.13573920512808973
2877,0.28,0.49,-0.14987476141894385
2878,0.28,0.5,-0.16503576955834479
2879,0.28,0.51,-0.17879537389474834
2880,0.28,0.52,-0.1930466493980071
2881,0.28,0.53,-0.20662468181551263
2882,0.28,0.54,-0.21951836107182598
2883,0.28,0.55,-0.23168422584377704
2884,0.28,0.56,-0.24122852020008154
2885,0.28,0.5700000000000001,-0.24938593232361242
2886,0.28,0.58,-0.2575259111236841
2887,0.28,0.59,-0.26368522777039277
2888,0.28,0.6,-0.26800556640195866
2889,0.28,0.61,-0.27134002695450105
2890,0.28,0.62,-0.2731124128181629
2891,0.28,0.63,-0.2730498328991783
2892,0.28,0.64,-0.2713435775328192
2893,0.28,0.65,-0.268463587077294
2894,0.28,0.66,-0.2638006932793786
2895,0.28,0.67,-0.2569970064371488
2896,0.28,0.68,-0.2494652185501337
2897,0.28,0.6900000000000001,-0.23977046019210052
2898,0.28,0.7000000000000001,-0.22998420679786633
2899,0.28,0.71,-0.2188319195036798
2900,0.28,0.72,-0.20609637786471605
2901,0.28,0.73,-0.19419761591126852
2902,0.28,0.74,-0.18251716472493731
2903,0.28,0.75,-0.16825919654412372
2904,0.28,0.76,-0.16825919654412372
2905,0.28,0.77,-0.16825919654412372
2906,0.28,0.78,-0.16825919654412372
2907,0.28,0.79,-0.16825919654412372
2908,0.28,0.8,-0.16825919654412372
2909,0.28,0.81,-0.16825919654412372
2910,0.28,0.8200000000000001,-0.16825919654412372
2911,0.28,0.8300000000000001,-0.16825919654412372
2912,0.28,0.84,-0.16825919654412372
2913,0.28,0.85,-0.16825919654412372
2914,0.28,0.86,-0.16825919654412372
2915,0.28,0.87,-0.16825919654412372
2916,0.28,0.88,-0.16825919654412372
2917,0.28,0.89,-0.16825919654412372
2918,0.28,0.9,-0.16825919654412372
2919,0.28,0.91,-0.16825919654412372
2920,0.28,0.92,-0.16825919654412372
2921,0.28,0.93,-0.16825919654412372
2922,0.28,0.9400000000000001,-0.16825919654412372
2923,0.28,0.9500000000000001,-0.16825919654412372
2924,0.28,0.96,-0.16825919654412372
2925,0.28,0.97,-0.16825919654412372
2926,0.28,0.98,-0.16825919654412372
2927,0.28,0.99,-0.16825919654412372
2928,0.28,1.0,-0.16825919654412372
2929,0.29,0.0,-0.11553182759798451
2930,0.29,0.01,-0.11553182759798451
2931,0.29,0.02,-0.11553182759798451
2932,0.29,0.03,-0.11553182759798451
2933,0.29,0.04,-0.11553182759798451
2934,0.29,0.05,-0.11553182759798451
2935,0.29,0.06,-0.11553182759798451
2936,0.29,0.07,-0.11553182759798451
2937,0.29,0.08,-0.11553182759798451
2938,0.29,0.09,-0.11553182759798451
2939,0.29,0.1,-0.11553182759798451
2940,0.29,0.11,-0.11553182759798451
2941,0.29,0.12,-0.11553182759798451
2942,0.29,0.13,-0.11553182759798451
2943,0.29,0.14,-0.11553182759798451
2944,0.29,0.15,-0.11553182759798451
2945,0.29,0.16,-0.11553182759798451
2946,0.29,0.17,-0.11553182759798451
2947,0.29,0.18,-0.11553182759798451
2948,0.29,0.19,-0.11553182759798451
2949,0.29,0.2,-0.11553182759798451
2950,0.29,0.21,-0.11553182759798451
2951,0.29,0.22,-0.11553182759798451
2952,0.29,0.23,-0.11553182759798451
2953,0.29,0.24,-0.11553182759798451
2954,0.29,0.25,-0.11553182759798451
2955,0.29,0.26,-0.11553182759798451
2956,0.29,0.27,-0.11553182759798451
2957,0.29,0.28,-0.11553182759798451
2958,0.29,0.29,-0.11553182759798451
2959,0.29,0.3,-0.10637281446801537
2960,0.29,0.31,-0.09645986667708768
2961,0.29,0.32,-0.08943730744321665
2962,0.29,0.33,-0.08294349451993281
2963,0.29,0.34,-0.07694566941178063
2964,0.29,0.35000000000000003,-0.07198873621043106
2965,0.29,0.36,-0.06883226362052573
2966,0.29,0.37,-0.0670174919735243
2967,0.29,0.38,-0.0670549952564995
2968,0.29,0.39,-0.06848294029875603
2969,0.29,0.4,-0.07184740365474031
2970,0.29,0.41000000000000003,-0.07706860451227715
2971,0.29,0.42,-0.08356784153069892
2972,0.29,0.43,-0.09115397682632172
2973,0.29,0.44,-0.10085506176621604
2974,0.29,0.45,-0.1102884844166204
2975,0.29,0.46,-0.12162314289603418
2976,0.29,0.47000000000000003,-0.1339756536457131
2977,0.29,0.48,-0.14803014112364876
2978,0.29,0.49,-0.16216569741450296
2979,0.29,0.5,-0.17732670555390387
2980,0.29,0.51,-0.1910863098903074
2981,0.29,0.52,-0.20533758539356617
2982,0.29,0.53,-0.21891561781107172
2983,0.29,0.54,-0.23180929706738507
2984,0.29,0.55,-0.24397516183933612
2985,0.29,0.56,-0.25351945619564065
2986,0.29,0.5700000000000001,-0.2616768683191714
2987,0.29,0.58,-0.26981684711924314
2988,0.29,0.59,-0.27597616376595185
2989,0.29,0.6,-0.28029650239751774
2990,0.29,0.61,-0.2836309629500601
2991,0.29,0.62,-0.285403348813722
2992,0.29,0.63,-0.2853407688947373
2993,0.29,0.64,-0.28363451352837826
2994,0.29,0.65,-0.2807545230728531
2995,0.29,0.66,-0.2760916292749377
2996,0.29,0.67,-0.26928794243270787
2997,0.29,0.68,-0.2617561545456928
2998,0.29,0.6900000000000001,-0.2520613961876596
2999,0.29,0.7000000000000001,-0.24227514279342535
3000,0.29,0.71,-0.23112285549923894
3001,0.29,0.72,-0.21838731386027513
3002,0.29,0.73,-0.2064885519068276
3003,0.29,0.74,-0.1948081007204964
3004,0.29,0.75,-0.1805501325396828
3005,0.29,0.76,-0.1805501325396828
3006,0.29,0.77,-0.1805501325396828
3007,0.29,0.78,-0.1805501325396828
3008,0.29,0.79,-0.1805501325396828
3009,0.29,0.8,-0.1805501325396828
3010,0.29,0.81,-0.1805501325396828
3011,0.29,0.8200000000000001,-0.1805501325396828
3012,0.29,0.8300000000000001,-0.1805501325396828
3013,0.29,0.84,-0.1805501325396828
3014,0.29,0.85,-0.1805501325396828
3015,0.29,0.86,-0.1805501325396828
3016,0.29,0.87,-0.1805501325396828
3017,0.29,0.88,-0.1805501325396828
3018,0.29,0.89,-0.1805501325396828
3019,0.29,0.9,-0.1805501325396828
3020,0.29,0.91,-0.1805501325396828
3021,0.29,0.92,-0.1805501325396828
3022,0.29,0.93,-0.1805501325396828
3023,0.29,0.9400000000000001,-0.1805501325396828
3024,0.29,0.9500000000000001,-0.1805501325396828
3025,0.29,0.96,-0.1805501325396828
3026,0.29,0.97,-0.1805501325396828
3027,0.29,0.98,-0.1805501325396828
3028,0.29,0.99,-0.1805501325396828
3029,0.29,1.0,-0.1805501325396828
3030,0.3,0.0,-0.11553182759798451
3031,0.3,0.01,-0.11553182759798451
3032,0.3,0.02,-0.11553182759798451
3033,0.3,0.03,-0.11553182759798451
3034,0.3,0.04,-0.11553182759798451
3035,0.3,0.05,-0.11553182759798451
3036,0.3,0.06,-0.11553182759798451
3037,0.3,0.07,-0.11553182759798451
3038,0.3,0.08,-0.11553182759798451
3039,0.3,0.09,-0.11553182759798451
3040,0.3,0.1,-0.11553182759798451
3041,0.3,0.11,-0.11553182759798451
3042,0.3,0.12,-0.11553182759798451
3043,0.3,0.13,-0.11553182759798451
3044,0.3,0.14,-0.11553182759798451
3045,0.3,0.15,-0.11553182759798451
3046,0.3,0.16,-0.11553182759798451
3047,0.3,0.17,-0.11553182759798451
3048,0.3,0.18,-0.11553182759798451
3049,0.3,0.19,-0.11553182759798451
3050,0.3,0.2,-0.11553182759798451
3051,0.3,0.21,-0.11553182759798451
3052,0.3,0.22,-0.11553182759798451
3053,0.3,0.23,-0.11553182759798451
3054,0.3,0.24,-0.11553182759798451
3055,0.3,0.25,-0.11553182759798451
3056,0.3,0.26,-0.11553182759798451
3057,0.3,0.27,-0.11553182759798451
3058,0.3,0.28,-0.11553182759798451
3059,0.3,0.29,-0.11553182759798451
3060,0.3,0.3,-0.11553182759798451
3061,0.3,0.31,-0.10561887980705682
3062,0.3,0.32,-0.09859632057318579
3063,0.3,0.33,-0.09210250764990197
3064,0.3,0.34,-0.08610468254174977
3065,0.3,0.35000000000000003,-0.0811477493404002
3066,0.3,0.36,-0.07799127675049487
3067,0.3,0.37,-0.07617650510349344
3068,0.3,0.38,-0.07621400838646865
3069,0.3,0.39,-0.07764195342872518
3070,0.3,0.4,-0.08100641678470945
3071,0.3,0.41000000000000003,-0.08622761764224629
3072,0.3,0.42,-0.09272685466066806
3073,0.3,0.43,-0.10031298995629087
3074,0.3,0.44,-0.11001407489618518
3075,0.3,0.45,-0.11944749754658954
3076,0.3,0.46,-0.13078215602600332
3077,0.3,0.47000000000000003,-0.14313466677568226
3078,0.3,0.48,-0.15718915425361796
3079,0.3,0.49,-0.1713247105444721
3080,0.3,0.5,-0.18648571868387298
3081,0.3,0.51,-0.20024532302027656
3082,0.3,0.52,-0.21449659852353534
3083,0.3,0.53,-0.22807463094104083
3084,0.3,0.54,-0.24096831019735418
3085,0.3,0.55,-0.2531341749693053
3086,0.3,0.56,-0.2626784693256098
3087,0.3,0.5700000000000001,-0.2708358814491406
3088,0.3,0.58,-0.2789758602492123
3089,0.3,0.59,-0.285135176895921
3090,0.3,0.6,-0.2894555155274869
3091,0.3,0.61,-0.2927899760800292
3092,0.3,0.62,-0.2945623619436911
3093,0.3,0.63,-0.2944997820247065
3094,0.3,0.64,-0.29279352665834746
3095,0.3,0.65,-0.28991353620282223
3096,0.3,0.66,-0.28525064240490683
3097,0.3,0.67,-0.27844695556267696
3098,0.3,0.68,-0.2709151676756619
3099,0.3,0.6900000000000001,-0.26122040931762874
3100,0.3,0.7000000000000001,-0.2514341559233945
3101,0.3,0.71,-0.24028186862920806
3102,0.3,0.72,-0.22754632699024424
3103,0.3,0.73,-0.21564756503679675
3104,0.3,0.74,-0.20396711385046556
3105,0.3,0.75,-0.18970914566965194
3106,0.3,0.76,-0.18970914566965194
3107,0.3,0.77,-0.18970914566965194
3108,0.3,0.78,-0.18970914566965194
3109,0.3,0.79,-0.18970914566965194
3110,0.3,0.8,-0.18970914566965194
3111,0.3,0.81,-0.18970914566965194
3112,0.3,0.8200000000000001,-0.18970914566965194
3113,0.3,0.8300000000000001,-0.18970914566965194
3114,0.3,0.84,-0.18970914566965194
3115,0.3,0.85,-0.18970914566965194
3116,0.3,0.86,-0.18970914566965194
3117,0.3,0.87,-0.18970914566965194
3118,0.3,0.88,-0.18970914566965194
3119,0.3,0.89,-0.18970914566965194
3120,0.3,0.9,-0.18970914566965194
3121,0.3,0.91,-0.18970914566965194
3122,0.3,0.92,-0.18970914566965194
3123,0.3,0.93,-0.18970914566965194
3124,0.3,0.9400000000000001,-0.18970914566965194
3125,0.3,0.9500000000000001,-0.18970914566965194
3126,0.3,0.96,-0.18970914566965194
3127,0.3,0.97,-0.18970914566965194
3128,0.3,0.98,-0.18970914566965194
3129,0.3,0.99,-0.18970914566965194
3130,0.3,1.0,-0.18970914566965194
3131,0.31,0.0,-0.11553182759798451
3132,0.31,0.01,-0.11553182759798451
3133,0.31,0.02,-0.11553182759798451
3134,0.31,0.03,-0.11553182759798451
3135,0.31,0.04,-0.11553182759798451
3136,0.31,0.05,-0.11553182759798451
3137,0.31,0.06,-0.11553182759798451
3138,0.31,0.07,-0.11553182759798451
3139,0.31,0.08,-0.11553182759798451
3140,0.31,0.09,-0.11553182759798451
3141,0.31,0.1,-0.11553182759798451
3142,0.31,0.11,-0.11553182759798451
3143,0.31,0.12,-0.11553182759798451
3144,0.31,0.13,-0.11553182759798451
3145,0.31,0.14,-0.11553182759798451
3146,0.31,0.15,-0.11553182759798451
3147,0.31,0.16,-0.11553182759798451
3148,0.31,0.17,-0.11553182759798451
3149,0.31,0.18,-0.11553182759798451
3150,0.31,0.19,-0.11553182759798451
3151,0.31,0.2,-0.11553182759798451
3152,0.31,0.21,-0.11553182759798451
3153,0.31,0.22,-0.11553182759798451
3154,0.31,0.23,-0.11553182759798451
3155,0.31,0.24,-0.11553182759798451
3156,0.31,0.25,-0.11553182759798451
3157,0.31,0.26,-0.11553182759798451
3158,0.31,0.27,-0.11553182759798451
3159,0.31,0.28,-0.11553182759798451
3160,0.31,0.29,-0.11553182759798451
3161,0.31,0.3,-0.11553182759798451
3162,0.31,0.31,-0.11553182759798451
3163,0.31,0.32,-0.1085092683641135
3164,0.31,0.33,-0.10201545544082966
3165,0.31,0.34,-0.09601763033267746
3166,0.31,0.35000000000000003,-0.0910606971313279
3167,0.31,0.36,-0.08790422454142256
3168,0.31,0.37,-0.08608945289442113
3169,0.31,0.38,-0.08612695617739635
3170,0.31,0.39,-0.08755490121965284
3171,0.31,0.4,-0.09091936457563715
3172,0.31,0.41000000000000003,-0.09614056543317398
3173,0.31,0.42,-0.10263980245159575
3174,0.31,0.43,-0.11022593774721856
3175,0.31,0.44,-0.11992702268711289
3176,0.31,0.45,-0.12936044533751723
3177,0.31,0.46,-0.14069510381693104
3178,0.31,0.47000000000000003,-0.15304761456660995
3179,0.31,0.48,-0.16710210204454562
3180,0.31,0.49,-0.1812376583353998
3181,0.31,0.5,-0.1963986664748007
3182,0.31,0.51,-0.21015827081120425
3183,0.31,0.52,-0.22440954631446303
3184,0.31,0.53,-0.23798757873196855
3185,0.31,0.54,-0.2508812579882819
3186,0.31,0.55,-0.26304712276023295
3187,0.31,0.56,-0.27259141711653745
3188,0.31,0.5700000000000001,-0.28074882924006833
3189,0.31,0.58,-0.28888880804014
3190,0.31,0.59,-0.29504812468684866
3191,0.31,0.6,-0.2993684633184146
3192,0.31,0.61,-0.302702923870957
3193,0.31,0.62,-0.3044753097346188
3194,0.31,0.63,-0.30441272981563416
3195,0.31,0.64,-0.30270647444927506
3196,0.31,0.65,-0.29982648399374995
3197,0.31,0.66,-0.2951635901958345
3198,0.31,0.67,-0.28835990335360473
3199,0.31,0.68,-0.28082811546658965
3200,0.31,0.6900000000000001,-0.27113335710855646
3201,0.31,0.7000000000000001,-0.2613471037143222
3202,0.31,0.71,-0.25019481642013575
3203,0.31,0.72,-0.23745927478117196
3204,0.31,0.73,-0.22556051282772446
3205,0.31,0.74,-0.21388006164139323
3206,0.31,0.75,-0.19962209346057966
3207,0.31,0.76,-0.19962209346057966
3208,0.31,0.77,-0.19962209346057966
3209,0.31,0.78,-0.19962209346057966
3210,0.31,0.79,-0.19962209346057966
3211,0.31,0.8,-0.19962209346057966
3212,0.31,0.81,-0.19962209346057966
3213,0.31,0.8200000000000001,-0.19962209346057966
3214,0.31,0.8300000000000001,-0.19962209346057966
3215,0.31,0.84,-0.19962209346057966
3216,0.31,0.85,-0.19962209346057966
3217,0.31,0.86,-0.19962209346057966
3218,0.31,0.87,-0.19962209346057966
3219,0.31,0.88,-0.19962209346057966
3220,0.31,0.89,-0.19962209346057966
3221,0.31,0.9,-0.19962209346057966
3222,0.31,0.91,-0.19962209346057966
3223,0.31,0.92,-0.19962209346057966
3224,0.31,0.93,-0.19962209346057966
3225,0.31,0.9400000000000001,-0.19962209346057966
3226,0.31,0.9500000000000001,-0.19962209346057966
3227,0.31,0.96,-0.19962209346057966
3228,0.31,0.97,-0.19962209346057966
3229,0.31,0.98,-0.19962209346057966
3230,0.31,0.99,-0.19962209346057966
3231,0.31,1.0,-0.19962209346057966
3232,0.32,0.0,-0.11553182759798451
3233,0.32,0.01,-0.11553182759798451
3234,0.32,0.02,-0.11553182759798451
3235,0.32,0.03,-0.11553182759798451
3236,0.32,0.04,-0.11553182759798451
3237,0.32,0.05,-0.11553182759798451
3238,0.32,0.06,-0.11553182759798451
3239,0.32,0.07,-0.11553182759798451
3240,0.32,0.08,-0.11553182759798451
3241,0.32,0.09,-0.11553182759798451
3242,0.32,0.1,-0.11553182759798451
3243,0.32,0.11,-0.11553182759798451
3244,0.32,0.12,-0.11553182759798451
3245,0.32,0.13,-0.11553182759798451
3246,0.32,0.14,-0.11553182759798451
3247,0.32,0.15,-0.11553182759798451
3248,0.32,0.16,-0.11553182759798451
3249,0.32,0.17,-0.11553182759798451
3250,0.32,0.18,-0.11553182759798451
3251,0.32,0.19,-0.11553182759798451
3252,0.32,0.2,-0.11553182759798451
3253,0.32,0.21,-0.11553182759798451
3254,0.32,0.22,-0.11553182759798451
3255,0.32,0.23,-0.11553182759798451
3256,0.32,0.24,-0.11553182759798451
3257,0.32,0.25,-0.11553182759798451
3258,0.32,0.26,-0.11553182759798451
3259,0.32,0.27,-0.11553182759798451
3260,0.32,0.28,-0.11553182759798451
3261,0.32,0.29,-0.11553182759798451
3262,0.32,0.3,-0.11553182759798451
3263,0.32,0.31,-0.11553182759798451
3264,0.32,0.32,-0.11553182759798451
3265,0.32,0.33,-0.10903801467470069
3266,0.32,0.34,-0.10304018956654849
3267,0.32,0.35000000000000003,-0.09808325636519892
3268,0.32,0.36,-0.09492678377529358
3269,0.32,0.37,-0.09311201212829216
3270,0.32,0.38,-0.09314951541126736
3271,0.32,0.39,-0.09457746045352387
3272,0.32,0.4,-0.09794192380950817
3273,0.32,0.41000000000000003,-0.10316312466704501
3274,0.32,0.42,-0.1096623616854668
3275,0.32,0.43,-0.11724849698108958
3276,0.32,0.44,-0.1269495819209839
3277,0.32,0.45,-0.13638300457138827
3278,0.32,0.46,-0.14771766305080206
3279,0.32,0.47000000000000003,-0.16007017380048097
3280,0.32,0.48,-0.17412466127841664
3281,0.32,0.49,-0.1882602175692708
3282,0.32,0.5,-0.20342122570867172
3283,0.32,0.51,-0.21718083004507524
3284,0.32,0.52,-0.23143210554833404
3285,0.32,0.53,-0.24501013796583956
3286,0.32,0.54,-0.25790381722215294
3287,0.32,0.55,-0.27006968199410397
3288,0.32,0.56,-0.2796139763504085
3289,0.32,0.5700000000000001,-0.28777138847393935
3290,0.32,0.58,-0.295911367274011
3291,0.32,0.59,-0.30207068392071973
3292,0.32,0.6,-0.30639102255228556
3293,0.32,0.61,-0.309725483104828
3294,0.32,0.62,-0.31149786896848985
3295,0.32,0.63,-0.31143528904950524
3296,0.32,0.64,-0.3097290336831462
3297,0.32,0.65,-0.30684904322762097
3298,0.32,0.66,-0.3021861494297055
3299,0.32,0.67,-0.29538246258747575
3300,0.32,0.68,-0.2878506747004607
3301,0.32,0.6900000000000001,-0.2781559163424275
3302,0.32,0.7000000000000001,-0.2683696629481932
3303,0.32,0.71,-0.2572173756540067
3304,0.32,0.72,-0.24448183401504292
3305,0.32,0.73,-0.23258307206159548
3306,0.32,0.74,-0.22090262087526424
3307,0.32,0.75,-0.20664465269445068
3308,0.32,0.76,-0.20664465269445068
3309,0.32,0.77,-0.20664465269445068
3310,0.32,0.78,-0.20664465269445068
3311,0.32,0.79,-0.20664465269445068
3312,0.32,0.8,-0.20664465269445068
3313,0.32,0.81,-0.20664465269445068
3314,0.32,0.8200000000000001,-0.20664465269445068
3315,0.32,0.8300000000000001,-0.20664465269445068
3316,0.32,0.84,-0.20664465269445068
3317,0.32,0.85,-0.20664465269445068
3318,0.32,0.86,-0.20664465269445068
3319,0.32,0.87,-0.20664465269445068
3320,0.32,0.88,-0.20664465269445068
3321,0.32,0.89,-0.20664465269445068
3322,0.32,0.9,-0.20664465269445068
3323,0.32,0.91,-0.20664465269445068
3324,0.32,0.92,-0.20664465269445068
3325,0.32,0.93,-0.20664465269445068
3326,0.32,0.9400000000000001,-0.20664465269445068
3327,0.32,0.9500000000000001,-0.20664465269445068
3328,0.32,0.96,-0.20664465269445068
3329,0.32,0.97,-0.20664465269445068
3330,0.32,0.98,-0.20664465269445068
3331,0.32,0.99,-0.20664465269445068
3332,0.32,1.0,-0.20664465269445068
3333,0.33,0.0,-0.11553182759798451
3334,0.33,0.01,-0.11553182759798451
3335,0.33,0.02,-0.11553182759798451
3336,0.33,0.03,-0.11553182759798451
3337,0.33,0.04,-0.11553182759798451
3338,0.33,0.05,-0.11553182759798451
3339,0.33,0.06,-0.11553182759798451
3340,0.33,0.07,-0.11553182759798451
3341,0.33,0.08,-0.11553182759798451
3342,0.33,0.09,-0.11553182759798451
